Species,Country_of_Origin,Harvest_Year,Color,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Quality_Category,Taste_Categories,Quality_Label_High Quality,Quality_Label_Low Quality,Quality_Label_Medium Quality,Category_Aromatic,Category_Complex,Category_Full-bodied,Category_Lingering,Category_Smooth,Category_Sour,Category_Sweet
Arabica,United States (Hawaii),2010,unknown,Unknown,7.5,7.92,7.42,7.67,7.83,7.58,10.0,10.0,10.0,7.5,83.42,2,"['Sweet', 'Full-bodied']",False,False,True,0,0,1,0,0,0,1
Arabica,Thailand,Unknown,unknown,Unknown,7.58,7.25,7.5,7.92,7.92,7.42,10.0,10.0,10.0,7.83,83.42,2,"['Sweet', 'Sour', 'Full-bodied']",False,False,True,0,0,1,0,0,1,1
Arabica,Mexico,Unknown,unknown,Unknown,7.25,7.88,7.38,7.63,7.5,8.75,9.0,10.0,10.0,8.0,83.38,1,['Sweet'],True,False,False,0,0,0,0,0,0,1
Arabica,Colombia,2016,unknown,Washed / Wet,7.75,7.5,7.75,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.33,2,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",False,False,True,1,1,0,1,0,0,1
Arabica,Colombia,2016,blue-green,Washed / Wet,7.67,7.58,7.58,7.42,7.67,7.75,10.0,10.0,10.0,7.67,83.33,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Colombia,2016,green,Washed / Wet,7.83,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,7.67,83.33,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Brazil,2015-2016,green,Semi-washed / Semi-pulped,7.5,7.83,7.33,7.58,7.58,7.92,10.0,10.0,10.0,7.58,83.33,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2014,green,Washed / Wet,7.75,7.75,7.5,7.67,7.5,7.58,10.0,10.0,10.0,7.58,83.33,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Colombia,2015,green,Washed / Wet,7.67,7.75,7.42,7.83,7.83,7.42,10.0,10.0,10.0,7.42,83.33,2,"['Sweet', 'Sour', 'Full-bodied']",False,False,True,0,0,1,0,0,1,1
Arabica,Tanzania,2014,green,Semi-washed / Semi-pulped,7.75,7.58,7.67,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.33,2,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",False,False,True,1,1,0,1,0,0,1
Arabica,Mexico,2013,green,Washed / Wet,7.67,7.67,7.58,7.67,7.5,7.58,10.0,10.0,10.0,7.67,83.33,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Costa Rica,2014,green,Washed / Wet,7.67,7.67,7.42,7.67,7.67,7.67,10.0,10.0,10.0,7.58,83.33,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,United States (Hawaii),2014,blue-green,Natural / Dry,7.83,7.58,7.83,7.67,7.92,8.0,9.33,10.0,9.33,7.83,83.33,1,"['Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,0
Arabica,Costa Rica,2013,green,Washed / Wet,7.5,7.67,7.67,7.5,7.83,7.17,10.0,10.0,10.0,8.0,83.33,2,"['Sweet', 'Full-bodied', 'Lingering', 'Complex']",False,False,True,0,1,1,1,0,0,1
Arabica,Peru,2013,green,Washed / Wet,7.83,7.75,7.58,7.83,7.92,7.58,9.33,10.0,10.0,7.5,83.33,1,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,1,1
Arabica,Haiti,2012,green,Washed / Wet,7.58,7.5,7.67,7.5,7.83,7.42,10.0,10.0,10.0,7.83,83.33,2,"['Sweet', 'Full-bodied', 'Lingering', 'Complex']",False,False,True,0,1,1,1,0,0,1
Arabica,Colombia,2013,green,Natural / Dry,7.67,7.67,7.5,7.67,7.92,7.42,10.0,10.0,10.0,7.5,83.33,2,"['Sweet', 'Full-bodied']",False,False,True,0,0,1,0,0,0,1
Arabica,Guatemala,2013,green,Washed / Wet,7.83,7.67,7.17,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.33,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,United States (Hawaii),2012,blue-green,Natural / Dry,7.92,7.5,7.58,7.83,7.67,7.67,9.33,10.0,10.0,7.83,83.33,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,Burundi,2012,unknown,Washed / Wet,7.75,7.67,7.33,7.5,7.5,7.75,10.0,10.0,10.0,7.83,83.33,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Colombia,2012,green,Washed / Wet,7.5,7.67,7.67,7.58,7.67,7.58,10.0,10.0,10.0,7.67,83.33,2,"['Sweet', 'Lingering', 'Complex']",False,False,True,0,1,0,1,0,0,1
Arabica,United States (Hawaii),Unknown,unknown,Unknown,8.08,7.83,7.83,7.75,7.67,7.58,9.33,10.0,9.33,7.92,83.33,1,"['Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,0
Arabica,United States (Hawaii),Unknown,unknown,Unknown,7.58,7.67,7.58,7.5,7.83,7.67,10.0,10.0,10.0,7.5,83.33,2,"['Sweet', 'Full-bodied']",False,False,True,0,0,1,0,0,0,1
Arabica,Mexico,2017,blue-green,Washed / Wet,7.67,7.83,7.42,7.83,7.33,7.5,10.0,10.0,10.0,7.67,83.25,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Costa Rica,2016,green,Pulped natural / honey,7.5,7.5,7.83,7.5,7.67,7.67,10.0,10.0,10.0,7.58,83.25,2,"['Sweet', 'Lingering', 'Complex']",False,False,True,0,1,0,1,0,0,1
Arabica,Costa Rica,2015,unknown,Washed / Wet,7.83,7.5,7.42,7.67,7.5,7.67,10.0,10.0,10.0,7.67,83.25,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Guatemala,2016,green,Washed / Wet,7.5,7.58,7.42,7.83,7.67,7.58,10.0,10.0,10.0,7.67,83.25,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Uganda,2015,green,Washed / Wet,7.5,7.67,7.67,7.42,7.67,7.67,10.0,10.0,10.0,7.67,83.25,2,"['Sweet', 'Lingering', 'Complex']",False,False,True,0,1,0,1,0,0,1
Arabica,Brazil,2016,green,Unknown,7.58,7.67,7.42,7.5,7.67,7.42,10.0,10.0,10.0,8.0,83.25,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Colombia,2015-2016,green,Natural / Dry,7.58,7.67,7.67,7.17,7.75,7.83,10.0,10.0,10.0,7.58,83.25,2,"['Sweet', 'Full-bodied', 'Lingering', 'Smooth', 'Complex']",False,False,True,0,1,1,1,1,0,1
Arabica,Mexico,2015,blue-green,Natural / Dry,7.83,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.42,83.25,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Taiwan,2015,blue-green,Washed / Wet,7.67,7.5,7.5,7.5,7.67,7.83,10.0,10.0,10.0,7.58,83.25,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Taiwan,2014,green,Washed / Wet,7.92,7.83,7.75,7.58,7.5,7.33,10.0,10.0,10.0,7.33,83.25,2,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",False,False,True,1,1,0,1,0,0,1
Arabica,Colombia,2014,green,Natural / Dry,7.58,7.58,7.5,7.58,7.58,7.75,10.0,10.0,10.0,7.67,83.25,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Guatemala,2014,green,Washed / Wet,7.5,7.67,7.58,7.67,7.67,7.5,10.0,10.0,10.0,7.67,83.25,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Colombia,2013,green,Washed / Wet,7.83,7.5,7.67,7.33,7.67,7.67,10.0,10.0,10.0,7.58,83.25,2,"['Sweet', 'Lingering', 'Smooth', 'Aromatic', 'Complex']",False,False,True,1,1,0,1,1,0,1
Arabica,Mexico,2013,green,Washed / Wet,7.58,7.75,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.75,83.25,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,United States (Hawaii),2012,blue-green,Natural / Dry,7.58,7.75,7.83,8.0,8.08,7.67,9.33,10.0,9.33,7.67,83.25,1,"['Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,0
Arabica,Mexico,2012,green,Washed / Wet,7.75,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,7.67,83.25,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Mexico,2012,blue-green,Washed / Wet,7.75,7.75,7.42,7.92,7.33,7.5,10.0,10.0,10.0,7.58,83.25,2,"['Sweet', 'Sour', 'Aromatic']",False,False,True,1,0,0,0,0,1,1
Arabica,Guatemala,2012,green,Washed / Wet,7.83,7.58,7.08,7.83,7.42,8.08,10.0,10.0,10.0,7.42,83.25,2,"['Sweet', 'Sour', 'Aromatic']",False,False,True,1,0,0,0,0,1,1
Arabica,Brazil,2012,blue-green,Semi-washed / Semi-pulped,7.75,7.67,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.25,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Colombia,2012,green,Washed / Wet,7.67,7.58,7.58,7.42,7.83,7.58,10.0,10.0,10.0,7.58,83.25,2,"['Sweet', 'Full-bodied']",False,False,True,0,0,1,0,0,0,1
Arabica,Colombia,2012,green,Washed / Wet,7.67,7.67,7.5,7.5,7.58,7.67,10.0,10.0,10.0,7.67,83.25,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Colombia,2011,unknown,Unknown,7.92,7.75,7.25,7.42,7.83,7.58,10.0,10.0,10.0,7.5,83.25,2,"['Sweet', 'Full-bodied', 'Aromatic']",False,False,True,1,0,1,0,0,0,1
Arabica,Colombia,2010,unknown,Unknown,8.0,7.67,7.67,7.25,7.67,7.5,10.0,10.0,10.0,7.5,83.25,2,"['Sweet', 'Lingering', 'Smooth', 'Aromatic', 'Complex']",False,False,True,1,1,0,1,1,0,1
Arabica,Colombia,2010,unknown,Unknown,7.92,7.75,7.5,7.42,7.42,7.67,10.0,10.0,10.0,7.58,83.25,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Brazil,2017-2018,green,Natural / Dry,7.67,7.42,7.5,7.58,7.67,7.58,10.0,10.0,10.0,7.75,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.58,7.58,7.33,7.67,7.75,7.58,10.0,10.0,10.0,7.67,83.17,2,"['Sweet', 'Full-bodied']",False,False,True,0,0,1,0,0,0,1
Arabica,Tanzania,2016,green,Washed / Wet,7.67,7.58,7.42,7.67,7.67,7.58,10.0,10.0,10.0,7.58,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Peru,2017,green,Unknown,7.92,7.5,7.5,7.58,7.67,7.5,10.0,10.0,10.0,7.5,83.17,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Vietnam,2017,unknown,Natural / Dry,7.58,7.42,7.08,7.33,7.58,8.58,10.0,10.0,10.0,7.58,83.17,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Guatemala,2016,green,Washed / Wet,7.67,7.75,7.42,7.75,7.58,7.5,10.0,10.0,10.0,7.5,83.17,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Honduras,2016,blue-green,Washed / Wet,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,China,2015,green,Washed / Wet,7.5,7.67,7.33,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,China,2015,green,Washed / Wet,7.67,7.67,7.5,7.67,7.42,7.58,10.0,10.0,10.0,7.67,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,El Salvador,2016,green,Washed / Wet,7.5,7.5,7.33,7.67,8.0,7.67,10.0,10.0,10.0,7.5,83.17,2,"['Sweet', 'Full-bodied']",False,False,True,0,0,1,0,0,0,1
Arabica,Guatemala,2015,green,Washed / Wet,7.5,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,7.5,83.17,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Guatemala,2015,green,Washed / Wet,7.92,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,7.42,83.17,2,"['Sweet', 'Sour', 'Aromatic']",False,False,True,1,0,0,0,0,1,1
Arabica,Kenya,2014,blue-green,Washed / Wet,7.83,7.75,7.67,7.75,7.83,8.5,9.33,9.33,9.33,7.83,83.17,1,"['Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,0
Arabica,Thailand,2014,blue-green,Washed / Wet,7.67,7.58,7.58,7.75,7.42,7.67,10.0,10.0,10.0,7.5,83.17,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Tanzania,2014,blue-green,Washed / Wet,7.58,7.67,7.67,7.58,7.42,7.58,10.0,10.0,10.0,7.67,83.17,2,"['Sweet', 'Lingering', 'Complex']",False,False,True,0,1,0,1,0,0,1
Arabica,Colombia,2014,unknown,Washed / Wet,7.58,7.5,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.75,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Uganda,2014,blue-green,Washed / Wet,8.0,7.67,7.5,7.42,7.33,7.58,10.0,10.0,10.0,7.67,83.17,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Colombia,2014,green,Washed / Wet,7.58,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Honduras,2013,green,Natural / Dry,7.5,7.5,7.5,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Honduras,2014-2015,green,Natural / Dry,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Guatemala,2014,green,Washed / Wet,7.33,7.83,7.17,8.17,7.33,7.67,10.0,10.0,10.0,7.67,83.17,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,United States (Hawaii),2013,blue-green,Natural / Dry,7.5,7.5,7.58,7.42,7.92,7.67,10.0,10.0,10.0,7.58,83.17,2,"['Sweet', 'Full-bodied']",False,False,True,0,0,1,0,0,0,1
Arabica,Tanzania,2014,green,Washed / Wet,7.58,7.5,7.58,7.75,7.58,7.58,10.0,10.0,10.0,7.58,83.17,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Guatemala,2013,green,Washed / Wet,7.67,7.83,7.33,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2013,green,Washed / Wet,7.75,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,7.75,83.17,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.75,7.67,7.58,7.5,7.42,7.58,10.0,10.0,10.0,7.67,83.17,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.58,7.75,7.42,7.67,7.5,7.58,10.0,10.0,10.0,7.67,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Colombia,2012,green,Washed / Wet,7.67,7.5,7.5,7.5,7.58,8.17,10.0,10.0,10.0,7.25,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.75,7.5,7.42,7.75,7.58,7.58,10.0,10.0,10.0,7.58,83.17,2,"['Sweet', 'Sour', 'Aromatic']",False,False,True,1,0,0,0,0,1,1
Arabica,Colombia,2012,blue-green,Washed / Wet,7.58,7.67,7.5,7.58,7.67,7.67,10.0,10.0,10.0,7.5,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.5,7.75,7.58,7.58,7.67,7.5,10.0,10.0,10.0,7.58,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Brazil,2012,green,Natural / Dry,7.75,7.67,7.58,7.5,7.58,7.58,10.0,10.0,10.0,7.5,83.17,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Brazil,2012,green,Natural / Dry,7.92,7.58,7.5,7.58,7.42,7.5,10.0,10.0,10.0,7.67,83.17,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Guatemala,2012,green,Washed / Wet,7.75,7.5,7.67,7.5,7.92,8.0,10.0,10.0,9.33,7.5,83.17,1,"['Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,0
Arabica,Brazil,2011,blue-green,Semi-washed / Semi-pulped,7.75,7.5,7.58,7.5,7.75,7.5,10.0,10.0,10.0,7.58,83.17,2,"['Sweet', 'Full-bodied', 'Aromatic']",False,False,True,1,0,1,0,0,0,1
Arabica,Brazil,2011,unknown,Unknown,7.58,7.75,7.67,7.5,7.67,7.58,10.0,10.0,10.0,7.42,83.17,2,"['Sweet', 'Lingering', 'Complex']",False,False,True,0,1,0,1,0,0,1
Arabica,El Salvador,2010-2011,unknown,Unknown,7.42,7.83,8.17,8.08,7.17,7.58,10.0,9.33,10.0,7.58,83.17,1,"['Sweet', 'Sour', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,1,1
Arabica,Ethiopia,Unknown,unknown,Unknown,7.75,8.0,7.67,8.08,7.83,7.92,9.33,9.33,9.33,7.92,83.17,1,"['Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,0
Arabica,Colombia,2016,green,Washed / Wet,7.58,7.67,7.33,7.67,7.75,7.58,10.0,10.0,10.0,7.5,83.08,2,"['Sweet', 'Full-bodied']",False,False,True,0,0,1,0,0,0,1
Arabica,Colombia,2016,green,Washed / Wet,7.75,7.5,7.5,7.42,8.0,7.75,10.0,10.0,10.0,7.17,83.08,2,"['Sweet', 'Full-bodied', 'Aromatic']",False,False,True,1,0,1,0,0,0,1
Arabica,Brazil,2015,blue-green,Pulped natural / honey,7.58,7.58,7.58,7.5,7.67,7.58,10.0,10.0,10.0,7.58,83.08,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Brazil,2015-2016,green,Natural / Dry,7.33,7.67,7.67,7.33,7.75,7.42,10.0,10.0,10.0,7.92,83.08,2,"['Sweet', 'Full-bodied', 'Lingering', 'Smooth', 'Complex']",False,False,True,0,1,1,1,1,0,1
Arabica,Taiwan,2015,green,Natural / Dry,7.83,7.92,7.5,7.83,7.67,7.25,9.33,10.0,10.0,7.75,83.08,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,Brazil,2015,green,Natural / Dry,7.42,7.67,7.58,7.5,7.75,7.67,10.0,10.0,10.0,7.5,83.08,2,"['Sweet', 'Full-bodied']",False,False,True,0,0,1,0,0,0,1
Arabica,Brazil,2014-2015,green,Washed / Wet,7.58,7.83,7.67,7.42,7.42,7.5,10.0,10.0,10.0,7.67,83.08,2,"['Sweet', 'Lingering', 'Complex']",False,False,True,0,1,0,1,0,0,1
Arabica,Costa Rica,2014,green,Washed / Wet,7.83,7.33,7.5,7.67,7.58,7.67,10.0,10.0,10.0,7.5,83.08,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,United States (Hawaii),2013,blue-green,Natural / Dry,7.33,7.75,7.58,7.33,7.83,7.67,10.0,10.0,10.0,7.58,83.08,2,"['Sweet', 'Full-bodied', 'Smooth']",False,False,True,0,0,1,0,1,0,1
Arabica,Taiwan,2013-2014,unknown,Other,7.75,7.75,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.58,83.08,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,United States (Hawaii),2012,blue-green,Natural / Dry,7.83,7.83,7.33,7.17,7.75,7.67,10.0,10.0,10.0,7.5,83.08,2,"['Sweet', 'Full-bodied', 'Smooth', 'Aromatic']",False,False,True,1,0,1,0,1,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.75,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,7.5,83.08,2,"['Sweet', 'Sour', 'Aromatic']",False,False,True,1,0,0,0,0,1,1
Arabica,United States (Hawaii),2012,unknown,Natural / Dry,7.67,7.58,7.5,7.67,7.92,8.0,9.33,9.33,10.0,8.08,83.08,1,"['Sweet', 'Full-bodied']",True,False,False,0,0,1,0,0,0,1
Arabica,United States (Hawaii),2012,green,Washed / Wet,7.33,7.58,7.58,7.92,7.67,7.58,10.0,10.0,10.0,7.42,83.08,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Colombia,Unknown,unknown,Unknown,7.33,7.33,7.33,7.58,7.25,8.08,10.0,10.0,10.0,8.17,83.08,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Colombia,2010,unknown,Unknown,7.83,7.75,7.33,7.25,7.42,7.92,10.0,10.0,10.0,7.58,83.08,2,"['Sweet', 'Smooth', 'Aromatic']",False,False,True,1,0,0,0,1,0,1
Arabica,Indonesia,2010,unknown,Unknown,7.67,7.58,7.5,7.58,7.67,7.58,10.0,10.0,10.0,7.5,83.08,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Guatemala,Unknown,unknown,Unknown,7.92,7.67,7.67,7.25,7.83,7.67,9.33,10.0,10.0,7.75,83.08,1,"['Sweet', 'Full-bodied', 'Lingering', 'Smooth', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,1,0,1
Arabica,Brazil,2017-2018,green,Natural / Dry,7.58,7.5,7.5,7.75,7.67,7.5,10.0,10.0,10.0,7.5,83.0,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Brazil,2016,green,Natural / Dry,7.5,7.58,7.58,7.67,7.58,7.5,10.0,10.0,10.0,7.58,83.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Brazil,2016,blue-green,Natural / Dry,7.5,7.67,7.58,7.67,7.58,7.42,10.0,10.0,10.0,7.58,83.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Uganda,2015,green,Washed / Wet,7.67,7.58,7.42,7.42,7.83,7.5,10.0,10.0,10.0,7.58,83.0,2,"['Sweet', 'Full-bodied']",False,False,True,0,0,1,0,0,0,1
Arabica,Uganda,2015,green,Natural / Dry,7.67,7.67,7.5,7.58,7.42,7.5,10.0,10.0,10.0,7.67,83.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Colombia,2016,green,Unknown,7.67,7.67,7.33,7.67,7.5,7.58,10.0,10.0,10.0,7.58,83.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Vietnam,2014,green,Other,7.75,7.67,7.58,7.58,7.42,7.67,9.33,10.0,10.0,8.0,83.0,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Guatemala,2015,green,Washed / Wet,7.67,7.75,7.33,7.92,7.42,7.5,10.0,10.0,10.0,7.42,83.0,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Guatemala,2015,green,Washed / Wet,7.75,7.67,7.33,7.75,7.5,7.42,10.0,10.0,10.0,7.58,83.0,2,"['Sweet', 'Sour', 'Aromatic']",False,False,True,1,0,0,0,0,1,1
Arabica,Guatemala,2015,green,Washed / Wet,7.83,7.67,7.25,7.67,7.75,7.5,10.0,10.0,10.0,7.33,83.0,2,"['Sweet', 'Full-bodied', 'Aromatic']",False,False,True,1,0,1,0,0,0,1
Arabica,Brazil,2014,green,Natural / Dry,7.67,7.67,7.67,7.5,7.42,7.5,10.0,10.0,10.0,7.58,83.0,2,"['Sweet', 'Lingering', 'Complex']",False,False,True,0,1,0,1,0,0,1
Arabica,Taiwan,2014,green,Washed / Wet,7.92,7.92,7.83,7.58,7.33,7.25,10.0,10.0,10.0,7.17,83.0,2,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",False,False,True,1,1,0,1,0,0,1
Arabica,Uganda,2013,green,Washed / Wet,7.83,7.58,7.5,7.5,7.58,7.5,10.0,10.0,10.0,7.5,83.0,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,United States (Puerto Rico),2013,blue-green,Washed / Wet,7.67,7.5,7.67,7.83,7.75,7.83,10.0,10.0,9.33,7.42,83.0,1,"['Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,0
Arabica,Guatemala,2014,green,Washed / Wet,7.67,7.67,7.42,7.83,7.5,7.5,10.0,10.0,10.0,7.42,83.0,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Costa Rica,2013,green,Washed / Wet,7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,10.0,7.67,83.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Brazil,2013-2014,blue-green,Semi-washed / Semi-pulped,7.75,7.58,7.42,7.67,7.42,7.67,10.0,10.0,10.0,7.5,83.0,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Colombia,2013,green,Washed / Wet,7.75,7.42,7.33,7.5,7.58,7.17,10.0,10.0,10.0,8.25,83.0,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Colombia,2013,green,Washed / Wet,7.83,7.5,7.58,7.33,7.5,7.67,10.0,10.0,10.0,7.58,83.0,2,"['Sweet', 'Smooth', 'Aromatic']",False,False,True,1,0,0,0,1,0,1
Arabica,Colombia,2013,green,Natural / Dry,7.33,7.67,7.75,7.42,7.75,7.58,10.0,10.0,10.0,7.5,83.0,2,"['Sweet', 'Full-bodied', 'Lingering', 'Complex']",False,False,True,0,1,1,1,0,0,1
Arabica,Colombia,2013,green,Natural / Dry,7.58,7.75,7.42,7.67,7.58,7.42,10.0,10.0,10.0,7.58,83.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Colombia,2012,green,Washed / Wet,7.5,7.5,7.42,7.58,7.75,7.58,10.0,10.0,10.0,7.67,83.0,2,"['Sweet', 'Full-bodied']",False,False,True,0,0,1,0,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.67,7.58,7.42,7.5,7.67,7.58,10.0,10.0,10.0,7.58,83.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,green,Semi-washed / Semi-pulped,7.67,7.83,7.5,7.58,7.58,7.67,9.33,10.0,10.0,7.83,83.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
